PAV_adj_gene,PAV_adj_train_pop,PAV_adj_n_PAVs_found
SL005172_ENSG00000167779.9,ALL,0
SL005235_ENSG00000111704.11,ALL,0
SL021043_ENSG00000135414.10,ALL,0
SL004347_ENSG00000127318.11,ALL,0
SL004128_ENSG00000135503.13,ALL,0
SL003332_ENSG00000198598.6,ALL,0
SL004652_ENSG00000156076.10,ALL,0
SL000047_ENSG00000017427.16,ALL,0
SL002561_ENSG00000087494.16,ALL,0
SL004851_ENSG00000139567.12,ALL,0
SL004855_ENSG00000018236.15,ALL,0
SL000017_ENSG00000110799.13,ALL,3
SL005204_ENSG00000213809.9,ALL,1
SL003733_ENSG00000184047.19,ALL,0
SL002524_ENSG00000010610.10,ALL,0
SL007261_ENSG00000111142.14,ALL,0
SL007100_ENSG00000111144.10,ALL,0
SL000310_ENSG00000159403.18,ALL,0
SL010464_ENSG00000139263.11,ALL,0
SL007673_ENSG00000074527.12,ALL,1
SL010495_ENSG00000123374.11,ALL,0
SL010616_ENSG00000179295.17,ALL,0
SL007560_ENSG00000136011.15,ALL,4
SL007747_ENSG00000183735.10,ALL,0
SL007640_ENSG00000172243.17,ALL,0
SL008504_ENSG00000135677.11,ALL,0
SL007327_ENSG00000173391.9,ALL,0
SL000252_ENSG00000175899.14,ALL,1
SL000076_ENSG00000111276.11,ALL,0
SL007651_ENSG00000118972.3,ALL,1
SL010504_ENSG00000089022.14,ALL,0
SL003785_ENSG00000111640.15,ALL,0
SL011631_ENSG00000196531.11,ALL,0
SL003753_ENSG00000088986.11,ALL,0
SL000493_ENSG00000111716.13,ALL,0
SL008143_ENSG00000177889.10,ALL,0
SL004340_ENSG00000111241.2,ALL,0
SL004359_ENSG00000185652.12,ALL,0
SL001999_ENSG00000135679.25,ALL,0
SL008331_ENSG00000170515.14,ALL,0
SL006705_ENSG00000123349.14,ALL,0
SL005358_ENSG00000089220.5,ALL,0
SL005034_ENSG00000132341.12,ALL,0
SL004812_ENSG00000111669.15,ALL,0
SL004940_ENSG00000111679.17,ALL,0
SL013488_ENSG00000165682.14,ALL,2
SL007003_ENSG00000139549.4,ALL,0
SL009768_ENSG00000094916.16,ALL,0
SL006406_ENSG00000136040.9,ALL,1
SL004064_ENSG00000170890.14,ALL,0
SL000510_ENSG00000090382.6,ALL,0
SL003522_ENSG00000089248.7,ALL,0
SL005764_ENSG00000177575.12,ALL,0
SL014209_ENSG00000150045.12,ALL,1
SL005195_ENSG00000089692.9,ALL,0
SL016548_ENSG00000111725.11,ALL,0
SL016548_ENSG00000181929.13,ALL,0
SL002542_ENSG00000133703.12,ALL,0
SL016549_ENSG00000181929.13,ALL,0
SL016553_ENSG00000172572.6,ALL,0
SL000655_ENSG00000111057.11,ALL,0
SL004134_ENSG00000139193.3,ALL,1
SL009790_ENSG00000139343.10,ALL,0
SL009207_ENSG00000175203.15,ALL,0
SL012148_ENSG00000139197.10,ALL,0
SL017290_ENSG00000150991.15,ALL,0
SL017328_ENSG00000196091.14,ALL,0
SL004733_ENSG00000123384.14,ALL,0
SL008837_ENSG00000135404.11,ALL,0
SL007274_ENSG00000125266.8,ALL,0
SL003280_ENSG00000189403.15,ALL,0
SL003849_ENSG00000102678.7,ALL,0
SL002541_ENSG00000120659.15,ALL,0
SL004327_ENSG00000102524.11,ALL,0
SL003324_ENSG00000126218.12,ALL,0
SL000358_ENSG00000057593.13,ALL,1
SL010522_ENSG00000132964.12,ALL,0
SL004636_ENSG00000122025.14,ALL,2
SL005084_ENSG00000133110.15,ALL,1
SL004015_ENSG00000080618.16,ALL,2
SL008760_ENSG00000178235.7,ALL,0
SL010528_ENSG00000120686.12,ALL,0
SL005679_ENSG00000133112.16,ALL,0
SL009628_ENSG00000153487.12,ALL,0
SL004353_ENSG00000172458.4,ALL,0
SL014070_ENSG00000165300.7,ALL,0
SL008590_ENSG00000102837.7,ALL,0
SL000360_ENSG00000126218.12,ALL,0
SL006378_ENSG00000139684.14,ALL,1
SL012469_ENSG00000179399.15,ALL,1
SL002522_ENSG00000139687.15,ALL,0
SL004863_ENSG00000127863.15,ALL,1
SL006675_ENSG00000136108.15,ALL,0
SL012881_ENSG00000183098.11,ALL,1
SL003349_ENSG00000100644.17,ALL,0
SL003774_ENSG00000129473.9,ALL,0
SL011888_ENSG00000198732.10,ALL,0
SL004467_ENSG00000140093.10,ALL,2
SL008360_ENSG00000185070.11,ALL,1
SL000345_ENSG00000100448.4,ALL,1
SL004759_ENSG00000100664.11,ALL,0
SL017612_ENSG00000080824.18,ALL,0
SL000248_ENSG00000196136.17,ALL,1
SL003744_ENSG00000131981.16,ALL,2
SL002640_ENSG00000119630.14,ALL,0
SL004654_ENSG00000100450.13,ALL,1
SL000550_ENSG00000188488.14,ALL,3
SL017614_ENSG00000142208.16,ALL,0
SL005250_ENSG00000092009.10,ALL,0
SL004876_ENSG00000100665.12,ALL,0
SL000089_ENSG00000119699.7,ALL,0
SL000249_ENSG00000197249.13,ALL,3
SL008909_ENSG00000100600.15,ALL,1
SL006805_ENSG00000198752.11,ALL,0
SL008193_ENSG00000087303.18,ALL,3
SL000382_ENSG00000166165.13,ALL,0
SL000377_ENSG00000166165.13,ALL,0
SL005630_ENSG00000100902.11,ALL,1
SL006919_ENSG00000100784.12,ALL,0
SL004068_ENSG00000100453.13,ALL,2
SL004351_ENSG00000166090.8,ALL,1
SL018548_ENSG00000196136.17,ALL,1
SL013489_ENSG00000166126.10,ALL,0
SL014028_ENSG00000187097.12,ALL,0
SL000347_ENSG00000170099.6,ALL,1
SL000003_ENSG00000214274.9,ALL,0
SL002646_ENSG00000157227.13,ALL,0
SL007774_ENSG00000184916.9,ALL,1
SL008728_ENSG00000021645.18,ALL,0
SL016130_ENSG00000185024.17,ALL,0
SL008176_ENSG00000092010.15,ALL,0
SL002762_ENSG00000100604.13,ALL,1
SL004097_ENSG00000166949.16,ALL,0
SL018587_ENSG00000167178.16,ALL,0
SL007828_ENSG00000169752.17,ALL,0
SL004136_ENSG00000092445.12,ALL,0
SL004639_ENSG00000140538.16,ALL,0
SL000474_ENSG00000172349.17,ALL,2
SL004645_ENSG00000166145.14,ALL,0
SL003793_ENSG00000169032.9,ALL,0
SL006922_ENSG00000051180.17,ALL,0
SL004661_ENSG00000157766.17,ALL,7
SL010457_ENSG00000128917.8,ALL,0
SL004781_ENSG00000103653.16,ALL,0
SL003703_ENSG00000140379.8,ALL,2
SL002705_ENSG00000137801.11,ALL,1
SL000283_ENSG00000166710.20,ALL,0
SL010509_ENSG00000137843.12,ALL,3
SL003304_ENSG00000140443.15,ALL,0
SL007752_ENSG00000035664.11,ALL,0
SL007024_ENSG00000166923.12,ALL,0
SL006523_ENSG00000140545.15,ALL,2
SL001691_ENSG00000140285.10,ALL,0
SL007869_ENSG00000166794.4,ALL,0
SL003524_ENSG00000167004.13,ALL,0
SL004209_ENSG00000182718.16,ALL,0
SL011708_ENSG00000128989.10,ALL,0
SL004737_ENSG00000140416.21,ALL,0
SL006189_ENSG00000137807.15,ALL,0
SL010467_ENSG00000182175.14,ALL,0
SL000346_ENSG00000103811.16,ALL,0
SL019100_ENSG00000103266.11,ALL,0
SL000055_ENSG00000039068.19,ALL,0
SL004751_ENSG00000103415.12,ALL,0
SL004183_ENSG00000062038.14,ALL,1
SL004672_ENSG00000048462.11,ALL,0
SL006924_ENSG00000159723.4,ALL,0
SL002081_ENSG00000179776.19,ALL,1
SL000427_ENSG00000006210.7,ALL,0
SL006915_ENSG00000197272.2,ALL,0
SL000409_ENSG00000102882.12,ALL,0
SL004306_ENSG00000103275.20,ALL,0
SL002783_ENSG00000150281.6,ALL,0
SL004067_ENSG00000069764.9,ALL,0
SL000437_ENSG00000257017.9,ALL,0
SL003308_ENSG00000077238.14,ALL,4
SL012783_ENSG00000127578.7,ALL,0
SL010393_ENSG00000131650.14,ALL,0
SL004868_ENSG00000168748.14,ALL,0
SL005258_ENSG00000166851.15,ALL,0
SL010617_ENSG00000197253.13,ALL,0
SL010619_ENSG00000116176.6,ALL,0
SL003187_ENSG00000102962.5,ALL,0
SL003196_ENSG00000102970.11,ALL,0
SL011069_ENSG00000172382.10,ALL,0
SL011630_ENSG00000174938.14,ALL,0
SL001905_ENSG00000102854.16,ALL,0
SL007266_ENSG00000103035.11,ALL,0
SL000124_ENSG00000087245.13,ALL,0
SL011770_ENSG00000205629.12,ALL,0
SL011809_ENSG00000179958.9,ALL,0
SL014130_ENSG00000183196.10,ALL,0
SL006998_ENSG00000140992.19,ALL,0
SL012822_ENSG00000005001.10,ALL,0
SL014094_ENSG00000159618.16,ALL,0
SL013548_ENSG00000157368.10,ALL,0
SL004814_ENSG00000103187.8,ALL,0
SL000836_ENSG00000206172.8,ALL,0
SL004366_ENSG00000006327.13,ALL,0
SL016551_ENSG00000070770.9,ALL,0
SL007295_ENSG00000129910.8,ALL,2
SL004750_ENSG00000157349.16,ALL,0
SL000553_ENSG00000166501.14,ALL,1
SL004910_ENSG00000149925.20,ALL,0
SL007221_ENSG00000168610.14,ALL,0
SL005430_ENSG00000141574.8,ALL,0
SL007631_ENSG00000167941.3,ALL,0
SL009328_ENSG00000136488.15,ALL,0
SL009328_ENSG00000213218.10,ALL,0
SL000616_ENSG00000109072.14,ALL,1
SL018629_ENSG00000108375.12,ALL,3
SL004984_ENSG00000108953.17,ALL,0
SL000592_ENSG00000035862.12,ALL,0
SL004016_ENSG00000161921.15,ALL,2
SL004142_ENSG00000108947.5,ALL,0
SL000038_ENSG00000108691.9,ALL,0
SL001796_ENSG00000005381.8,ALL,0
SL000009_ENSG00000141736.13,ALL,0
SL000551_ENSG00000154229.12,ALL,0
SL001721_ENSG00000261371.6,ALL,0
SL004364_ENSG00000240505.8,ALL,1
SL003176_ENSG00000108702.4,ALL,0
SL004355_ENSG00000276085.1,ALL,0
SL000515_ENSG00000108700.5,ALL,1
SL004718_ENSG00000182481.9,ALL,0
SL003329_ENSG00000276409.5,ALL,1
SL003302_ENSG00000274736.5,ALL,1
SL005171_ENSG00000141753.7,ALL,0
SL000250_ENSG00000167711.13,ALL,2
SL003301_ENSG00000274736.5,ALL,1
SL004271_ENSG00000131095.13,ALL,3
SL000519_ENSG00000277632.2,ALL,0
SL008416_ENSG00000011028.14,ALL,1
SL003323_ENSG00000275385.2,ALL,0
SL010369_ENSG00000167434.10,ALL,0
SL010391_ENSG00000173714.8,ALL,0
SL010449_ENSG00000154975.14,ALL,0
SL010520_ENSG00000178999.13,ALL,1
SL010496_ENSG00000176749.9,ALL,0
SL000582_ENSG00000089685.15,ALL,0
SL008122_ENSG00000108861.9,ALL,0
SL003190_ENSG00000275718.2,ALL,0
SL011509_ENSG00000131096.10,ALL,0
SL004938_ENSG00000004660.15,ALL,0
SL010927_ENSG00000108424.10,ALL,0
SL000517_ENSG00000181374.8,ALL,0
SL017611_ENSG00000108953.17,ALL,0
SL004921_ENSG00000243678.11,ALL,0
SL004901_ENSG00000185624.15,ALL,0
SL006088_ENSG00000176170.13,ALL,0
SL000057_ENSG00000167900.12,ALL,0
SL009045_ENSG00000182156.10,ALL,0
SL011499_ENSG00000108849.7,ALL,0
SL004253_ENSG00000108786.10,ALL,1
SL007153_ENSG00000167419.11,ALL,1
SL001729_ENSG00000108342.12,ALL,0
SL000516_ENSG00000108688.11,ALL,0
SL003300_ENSG00000275152.5,ALL,0
SL005102_ENSG00000129214.15,ALL,1
SL008177_ENSG00000108561.8,ALL,0
SL013240_ENSG00000167193.8,ALL,0
SL006460_ENSG00000185245.8,ALL,0
SL007173_ENSG00000030582.18,ALL,0
SL011616_ENSG00000141543.12,ALL,0
SL006522_ENSG00000108679.13,ALL,0
SL014270_ENSG00000167850.4,ALL,0
SL005221_ENSG00000074660.16,ALL,0
SL006476_ENSG00000136448.12,ALL,0
SL005308_ENSG00000131467.11,ALL,0
SL007145_ENSG00000126368.6,ALL,0
SL007237_ENSG00000065559.15,ALL,0
SL007310_ENSG00000169750.9,ALL,0
SL000406_ENSG00000172156.4,ALL,1
SL008835_ENSG00000141505.12,ALL,0
SL003792_ENSG00000177885.15,ALL,0
SL010328_ENSG00000125686.12,ALL,0
SL000563_ENSG00000271503.6,ALL,0
SL003177_ENSG00000108622.11,ALL,0
SL004683_ENSG00000183691.5,ALL,0
SL004230_ENSG00000186868.15,ALL,6
SL005687_ENSG00000132507.18,ALL,0
SL003687_ENSG00000239672.7,ALL,0
SL004365_ENSG00000239697.11,ALL,0
SL007242_ENSG00000034152.19,ALL,0
SL000074_ENSG00000141510.17,ALL,0
SL017289_ENSG00000170315.14,ALL,0
SL012395_ENSG00000065320.9,ALL,0
SL000442_ENSG00000259384.7,ALL,0
SL000542_ENSG00000005961.19,ALL,0
SL000542_ENSG00000259207.7,ALL,0
SL008486_ENSG00000168961.17,ALL,2
SL003066_ENSG00000132386.11,ALL,1
SL004101_ENSG00000175387.16,ALL,0
SL008631_ENSG00000134755.17,ALL,1
SL000497_ENSG00000101680.15,ALL,0
SL006372_ENSG00000176105.14,ALL,0
SL004856_ENSG00000134760.6,ALL,6
SL002695_ENSG00000133313.15,ALL,1
SL005261_ENSG00000175354.20,ALL,0
SL000104_ENSG00000171791.13,ALL,0
SL000638_ENSG00000170558.9,ALL,1
SL008709_ENSG00000134762.17,ALL,1
SL000142_ENSG00000176890.16,ALL,0
SL011100_ENSG00000150637.9,ALL,2
SL003690_ENSG00000141655.17,ALL,1
SL006694_ENSG00000150656.15,ALL,2
SL007471_ENSG00000158270.12,ALL,1
SL002071_ENSG00000134443.10,ALL,1
SL011508_ENSG00000141433.13,ALL,0
SL011498_ENSG00000141433.13,ALL,0
SL019096_ENSG00000105229.7,ALL,0
SL007136_ENSG00000172216.6,ALL,0
SL007311_ENSG00000132639.12,ALL,0
SL008372_ENSG00000125848.10,ALL,2
SL007696_ENSG00000125810.10,ALL,1
SL004815_ENSG00000166913.13,ALL,0
SL004643_ENSG00000101280.8,ALL,0
SL000527_ENSG00000100985.7,ALL,2
SL001777_ENSG00000101439.9,ALL,2
SL004329_ENSG00000125965.9,ALL,0
SL004704_ENSG00000149600.11,ALL,0
SL004305_ENSG00000198900.6,ALL,0
SL000131_ENSG00000132646.11,ALL,0
SL004078_ENSG00000101144.13,ALL,0
SL004939_ENSG00000196396.10,ALL,0
SL003309_ENSG00000129988.6,ALL,2
SL004771_ENSG00000087586.17,ALL,0
SL009213_ENSG00000064601.18,ALL,0
SL007049_ENSG00000077984.6,ALL,0
SL010499_ENSG00000101336.14,ALL,0
SL007324_ENSG00000101266.19,ALL,0
SL007888_ENSG00000101441.4,ALL,0
SL008382_ENSG00000170367.5,ALL,1
SL010514_ENSG00000101213.7,ALL,0
SL011530_ENSG00000125971.16,ALL,0
SL004511_ENSG00000101425.13,ALL,5
SL017611_ENSG00000166913.13,ALL,0
SL006268_ENSG00000088833.17,ALL,1
SL011535_ENSG00000131051.24,ALL,0
SL008516_ENSG00000170369.4,ALL,1
SL001888_ENSG00000124107.5,ALL,0
SL003674_ENSG00000171552.13,ALL,0
SL001753_ENSG00000088827.12,ALL,4
SL008945_ENSG00000125780.12,ALL,2
SL004299_ENSG00000101197.13,ALL,0
SL012108_ENSG00000124181.14,ALL,2
SL008380_ENSG00000101160.14,ALL,0
SL004458_ENSG00000124102.5,ALL,2
SL003739_ENSG00000243509.6,ALL,0
SL007328_ENSG00000101384.12,ALL,0
SL016550_ENSG00000101266.19,ALL,0
SL011808_ENSG00000214078.12,ALL,3
SL008967_ENSG00000198053.11,ALL,0
SL010456_ENSG00000170373.8,ALL,2
SL010516_ENSG00000197122.11,ALL,0
SL012517_ENSG00000101282.9,ALL,0
SL018921_ENSG00000156239.12,ALL,0
SL007953_ENSG00000160209.19,ALL,0
SL000403_ENSG00000182871.16,ALL,2
SL004147_ENSG00000243646.10,ALL,1
SL000581_ENSG00000142168.14,ALL,0
SL005193_ENSG00000154721.15,ALL,0
SL004626_ENSG00000154736.6,ALL,3
SL004469_ENSG00000142192.21,ALL,0
SL008421_ENSG00000154734.15,ALL,0
SL010372_ENSG00000154646.9,ALL,3
SL006119_ENSG00000160180.15,ALL,0
SL004853_ENSG00000160223.17,ALL,0
SL016554_ENSG00000160191.18,ALL,0
SL018938_ENSG00000184900.15,ALL,1
SL018891_ENSG00000171587.15,ALL,0
SL007306_ENSG00000183844.17,ALL,1
SL007217_ENSG00000159128.14,ALL,1
SL004475_ENSG00000142166.13,ALL,1
SL008591_ENSG00000160182.3,ALL,0
SL013165_ENSG00000205581.11,ALL,1
SL002602_ENSG00000160181.9,ALL,0
SL018946_ENSG00000184787.19,ALL,0
SL018887_ENSG00000205758.12,ALL,0
SL018900_ENSG00000160282.14,ALL,0
SL018947_ENSG00000155313.15,ALL,0
SL005699_ENSG00000100342.20,ALL,2
SL018256_ENSG00000100288.19,ALL,0
SL018971_ENSG00000183579.16,ALL,0
SL003043_ENSG00000100234.11,ALL,0
SL000530_ENSG00000099985.4,ALL,0
SL004301_ENSG00000196419.12,ALL,0
SL004850_ENSG00000177663.13,ALL,1
SL005164_ENSG00000100079.7,ALL,0
SL000164_ENSG00000198125.13,ALL,0
SL006918_ENSG00000100030.14,ALL,0
SL004466_ENSG00000099937.11,ALL,0
SL003726_ENSG00000183765.22,ALL,0
SL005392_ENSG00000100299.18,ALL,1
SL008157_ENSG00000185651.14,ALL,0
SL011709_ENSG00000241360.2,ALL,0
SL000537_ENSG00000100311.17,ALL,0
SL017611_ENSG00000128245.15,ALL,0
SL011772_ENSG00000100029.18,ALL,0
SL007453_ENSG00000185386.15,ALL,0
SL007281_ENSG00000188130.14,ALL,0
SL009792_ENSG00000239900.12,ALL,0
SL005208_ENSG00000040608.14,ALL,0
SL005222_ENSG00000244486.8,ALL,1
SL016567_ENSG00000100324.14,ALL,0
SL005725_ENSG00000100351.17,ALL,0
SL016563_ENSG00000182902.14,ALL,0
SL003080_ENSG00000240972.2,ALL,0
SL004671_ENSG00000159958.6,ALL,0
SL003704_ENSG00000015475.18,ALL,1
SL009948_ENSG00000196576.15,ALL,0
SL000455_ENSG00000177606.7,CAU,0
SL003755_ENSG00000143384.13,CAU,0
SL001791_ENSG00000242252.2,CAU,0
SL012561_ENSG00000134193.15,CAU,0
SL003340_ENSG00000133048.13,CAU,1
SL003650_ENSG00000074800.16,CAU,0
SL004827_ENSG00000197956.10,CAU,0
SL008810_ENSG00000172260.15,CAU,1
SL004821_ENSG00000196154.12,CAU,0
SL014983_ENSG00000184678.10,CAU,0
SL019979_ENSG00000181218.5,CAU,0
SL015510_ENSG00000187608.10,CAU,1
SL004139_ENSG00000143590.14,CAU,0
SL004332_ENSG00000143125.6,CAU,0
SL000324_ENSG00000157131.10,CAU,0
SL000324_ENSG00000021852.13,CAU,0
SL004066_ENSG00000188784.4,CAU,1
SL004182_ENSG00000127472.11,CAU,0
SL000573_ENSG00000132703.4,CAU,0
SL004126_ENSG00000049249.8,CAU,0
SL004180_ENSG00000120949.15,CAU,0
SL004140_ENSG00000243364.8,CAU,0
SL001890_ENSG00000184292.7,CAU,2
SL000557_ENSG00000067606.17,CAU,0
SL002528_ENSG00000188257.11,CAU,0
SL004326_ENSG00000120337.8,CAU,0
SL004591_ENSG00000119535.17,CAU,0
SL000497_ENSG00000135862.6,CAU,0
SL000309_ENSG00000173372.17,CAU,0
SL000309_ENSG00000173369.16,CAU,0
SL000309_ENSG00000159189.12,CAU,0
SL001717_ENSG00000136634.7,CAU,0
SL004625_ENSG00000158859.10,CAU,2
SL004649_ENSG00000117586.11,CAU,0
SL003199_ENSG00000066056.14,CAU,0
SL004670_ENSG00000117407.17,CAU,1
SL005156_ENSG00000158747.14,CAU,0
SL001720_ENSG00000162692.12,CAU,0
SL005059_ENSG00000069702.11,CAU,1
SL004354_ENSG00000142224.16,CAU,1
SL000633_ENSG00000117560.8,CAU,0
SL001800_ENSG00000028137.19,CAU,2
SL004673_ENSG00000163131.11,CAU,2
SL000640_ENSG00000116962.15,CAU,4
SL005797_ENSG00000162896.6,CAU,2
SL006803_ENSG00000132855.5,CAU,0
SL010450_ENSG00000117091.10,CAU,0
SL006108_ENSG00000073754.6,CAU,0
SL008623_ENSG00000184144.12,CAU,3
SL010459_ENSG00000143226.13,CAU,3
SL010460_ENSG00000072694.20,CAU,0
SL008609_ENSG00000162747.11,CAU,0
SL010461_ENSG00000150337.13,CAU,0
SL007385_ENSG00000162892.16,CAU,1
SL004610_ENSG00000157193.18,CAU,2
SL007674_ENSG00000122224.18,CAU,1
SL000272_ENSG00000117601.13,CAU,0
SL010288_ENSG00000131686.15,CAU,3
SL006550_ENSG00000143369.15,CAU,2
SL017614_ENSG00000117020.18,CAU,0
SL000565_ENSG00000143839.15,CAU,0
SL010529_ENSG00000143222.12,CAU,0
SL006916_ENSG00000182866.17,CAU,0
SL009089_ENSG00000132692.19,CAU,0
SL001945_ENSG00000007908.16,CAU,3
SL005224_ENSG00000117400.17,CAU,1
SL005225_ENSG00000198400.11,CAU,0
SL000271_ENSG00000135744.8,CAU,2
SL000589_ENSG00000134200.3,CAU,0
SL007121_ENSG00000196188.11,CAU,0
SL006029_ENSG00000133063.16,CAU,1
SL004120_ENSG00000162733.19,CAU,0
SL004060_ENSG00000117298.16,CAU,0
SL007806_ENSG00000142677.4,CAU,1
SL010376_ENSG00000142606.16,CAU,1
SL004804_ENSG00000162706.13,CAU,0
SL008588_ENSG00000066294.14,CAU,0
SL006830_ENSG00000134389.9,CAU,0
SL000306_ENSG00000120937.9,CAU,0
SL011448_ENSG00000186827.11,CAU,0
SL002684_ENSG00000184371.14,CAU,1
SL000027_ENSG00000073756.12,CAU,0
SL006912_ENSG00000000938.13,CAU,0
SL007620_ENSG00000081985.11,CAU,0
SL010503_ENSG00000162889.10,CAU,1
SL004919_ENSG00000117450.14,CAU,0
SL004346_ENSG00000162891.10,CAU,0
SL001943_ENSG00000160712.13,CAU,1
SL003186_ENSG00000143184.5,CAU,0
SL000560_ENSG00000174175.17,CAU,4
SL000088_ENSG00000092969.12,CAU,0
SL000415_ENSG00000000971.15,CAU,3
SL017611_ENSG00000175793.12,CAU,0
SL000247_ENSG00000142657.21,CAU,1
SL003658_ENSG00000053371.12,CAU,2
SL008039_ENSG00000117448.13,CAU,1
SL000051_ENSG00000132693.12,CAU,0
SL013570_ENSG00000143479.17,CAU,0
SL014088_ENSG00000160856.21,CAU,2
SL010830_ENSG00000159023.21,CAU,0
SL007871_ENSG00000162368.13,CAU,0
SL016128_ENSG00000117862.12,CAU,0
SL001737_ENSG00000175793.12,CAU,0
SL002823_ENSG00000188404.10,CAU,2
SL002654_ENSG00000142627.13,CAU,0
SL000622_ENSG00000198734.11,CAU,9
SL005167_ENSG00000116977.18,CAU,3
SL000024_ENSG00000117525.14,CAU,0
SL008178_ENSG00000143196.5,CAU,0
SL008933_ENSG00000116288.13,CAU,0
SL005694_ENSG00000117592.9,CAU,0
SL014188_ENSG00000122223.13,CAU,0
SL004556_ENSG00000196352.15,CAU,0
SL014294_ENSG00000183317.17,CAU,6
SL007179_ENSG00000133216.16,CAU,0
SL005185_ENSG00000162594.16,CAU,3
SL007356_ENSG00000134250.20,CAU,0
SL014228_ENSG00000162739.14,CAU,0
SL012707_ENSG00000169174.10,CAU,2
SL013928_ENSG00000084072.16,CAU,1
SL016549_ENSG00000162409.11,CAU,0
SL016549_ENSG00000131791.8,CAU,0
SL010488_ENSG00000143322.21,CAU,1
SL014470_ENSG00000137936.18,CAU,0
SL014469_ENSG00000160691.18,CAU,1
SL000052_ENSG00000118194.20,CAU,1
SL004477_ENSG00000163220.11,CAU,0
SL004145_ENSG00000157873.17,CAU,2
SL003184_ENSG00000116678.19,CAU,2
SL001774_ENSG00000121769.8,CAU,0
SL002505_ENSG00000175206.10,CAU,2
SL002086_ENSG00000142748.12,CAU,0
SL016928_ENSG00000026751.17,CAU,0
SL004859_ENSG00000186891.14,CAU,0
SL000305_ENSG00000134259.3,CAU,2
SL004783_ENSG00000163221.9,CAU,0
SL004829_ENSG00000143556.9,CAU,0
SL002785_ENSG00000120937.9,CAU,0
SL006114_ENSG00000185483.12,CAU,1
SL008094_ENSG00000079739.17,CAU,2
SL000001_ENSG00000185499.16,CAU,0
SL004811_ENSG00000158710.14,CAU,0
SL004396_ENSG00000115415.18,CAU,0
SL006131_ENSG00000163586.10,CAU,1
SL005357_ENSG00000115386.6,CAU,0
SL007272_ENSG00000159399.9,CAU,1
SL000145_ENSG00000115590.14,CAU,0
SL005179_ENSG00000136696.11,CAU,1
SL005177_ENSG00000136694.9,CAU,1
SL004357_ENSG00000138379.5,CAU,1
SL000133_ENSG00000115009.13,CAU,0
SL000300_ENSG00000115138.11,CAU,0
SL003803_ENSG00000178568.15,CAU,0
SL000450_ENSG00000144381.17,CAU,0
SL004676_ENSG00000115461.5,CAU,0
SL005178_ENSG00000125571.9,CAU,6
SL021043_ENSG00000138379.5,CAU,0
SL000020_ENSG00000084674.14,CAU,8
SL004650_ENSG00000162998.5,CAU,2
SL000605_ENSG00000143947.13,CAU,0
SL004725_ENSG00000128708.13,CAU,0
SL000048_ENSG00000115718.17,CAU,0
SL004872_ENSG00000135960.10,CAU,1
SL005170_ENSG00000163600.12,CAU,0
SL001997_ENSG00000115594.12,CAU,0
SL004861_ENSG00000115607.9,CAU,0
SL004875_ENSG00000115598.10,CAU,1
SL000384_ENSG00000163599.17,CAU,1
SL001795_ENSG00000125538.12,CAU,0
SL000678_ENSG00000115523.16,CAU,1
SL006992_ENSG00000132031.13,CAU,1
SL004457_ENSG00000135919.13,CAU,0
SL010451_ENSG00000136698.8,CAU,0
SL004860_ENSG00000115317.11,CAU,1
SL001998_ENSG00000003436.16,CAU,1
SL010610_ENSG00000116031.9,CAU,2
SL010349_ENSG00000115414.19,CAU,1
SL010348_ENSG00000115414.19,CAU,1
SL004152_ENSG00000115604.10,CAU,0
SL010517_ENSG00000115661.14,CAU,0
SL007056_ENSG00000163217.2,CAU,0
SL004720_ENSG00000221823.11,CAU,0
SL003974_ENSG00000115718.17,CAU,0
SL008102_ENSG00000014641.19,CAU,0
SL008063_ENSG00000143727.16,CAU,2
SL011528_ENSG00000171863.15,CAU,0
SL000588_ENSG00000115705.21,CAU,3
SL005629_ENSG00000124357.13,CAU,0
SL000426_ENSG00000115414.19,CAU,1
SL017611_ENSG00000134308.14,CAU,0
SL004146_ENSG00000115602.17,CAU,6
SL006713_ENSG00000118004.17,CAU,0
SL014096_ENSG00000162951.11,CAU,1
SL004070_ENSG00000143947.13,CAU,0
SL010519_ENSG00000115085.13,CAU,0
SL013969_ENSG00000115919.15,CAU,1
SL000125_ENSG00000115008.5,CAU,1
SL004133_ENSG00000204217.15,CAU,1
SL003461_ENSG00000115138.11,CAU,0
SL000433_ENSG00000115263.15,CAU,0
SL003657_ENSG00000221823.11,CAU,0
SL003182_ENSG00000138448.12,CAU,0
SL008099_ENSG00000042493.16,CAU,2
SL006528_ENSG00000078098.14,CAU,0
SL004782_ENSG00000123610.5,CAU,2
SL009054_ENSG00000179915.23,CAU,1
SL015728_ENSG00000084734.9,CAU,0
SL006921_ENSG00000152256.13,CAU,0
SL016566_ENSG00000081320.11,CAU,0
SL016555_ENSG00000284741.1,CAU,0
SL011400_ENSG00000115252.18,CAU,0
SL003717_ENSG00000003400.14,CAU,2
SL001990_ENSG00000136689.18,CAU,0
SL014129_ENSG00000136720.7,CAU,0
SL008466_ENSG00000162882.15,CAU,1
SL005685_ENSG00000114942.14,CAU,0
SL008071_ENSG00000134308.14,CAU,0
SL013872_ENSG00000168702.17,CAU,3
SL004837_ENSG00000163083.6,CAU,0
SL000466_ENSG00000115457.10,CAU,0
SL017528_ENSG00000171865.10,CAU,0
SL006527_ENSG00000115380.20,CAU,0
SL009210_ENSG00000115138.11,CAU,0
